city,city_ascii,state_id,,,county_name,lat,lng,population
Randolph,Randolph,WI,,,Dodge,43.5397,-89.0029,1574
Woodacre,Woodacre,CA,,,Marin,38.0052,-122.6384,1574
Stansberry Lake,Stansberry Lake,WA,,,Pierce,47.3814,-122.7153,1574
Las Marías,Las Marias,PR,,,Añasco,18.2928,-67.145,1574
Port Barrington,Port Barrington,IL,,,Lake,42.2441,-88.1947,1574
Parklawn,Parklawn,CA,,,Stanislaus,37.6071,-120.9803,1574
Belle Rose,Belle Rose,LA,,,Assumption,30.0422,-91.0497,1574
Awendaw,Awendaw,SC,,,Charleston,32.9661,-79.6586,1574
Mulberry,Mulberry,AR,,,Crawford,35.51,-94.074,1573
Corning,Corning,IA,,,Adams,40.9923,-94.7397,1573
Oakland,Oakland,NE,,,Burt,41.8356,-96.4669,1572
Central High,Central High,OK,,,Stephens,34.617,-98.0892,1572
Limon,Limon,CO,,,Lincoln,39.2653,-103.6857,1572
Stafford,Stafford,OR,,,Clackamas,45.3786,-122.6822,1572
Avonia,Avonia,PA,,,Erie,42.047,-80.2764,1571
McCaysville,McCaysville,GA,,,Fannin,34.9811,-84.3706,1571
Jonesboro,Jonesboro,IN,,,Grant,40.4797,-85.6304,1571
Elkland,Elkland,PA,,,Tioga,41.989,-77.314,1571
Pelzer,Pelzer,SC,,,Anderson,34.6433,-82.4588,1570
Moody AFB,Moody AFB,GA,,,Lowndes,30.9714,-83.1954,1570
Versailles,Versailles,PA,,,Allegheny,40.3177,-79.8309,1569
Jenkins,Jenkins,KY,,,Letcher,37.1826,-82.631,1569
Dale,Dale,IN,,,Spencer,38.1769,-86.9802,1569
Camp Barrett,Camp Barrett,VA,,,Stafford,38.5198,-77.4441,1569
Thompson Falls,Thompson Falls,MT,,,Sanders,47.5993,-115.3425,1568
Garberville,Garberville,CA,,,Humboldt,40.1003,-123.7948,1568
Inkerman,Inkerman,PA,,,Luzerne,41.297,-75.8165,1568
Olton,Olton,TX,,,Lamb,34.1802,-102.137,1568
St. George,St. George,MO,,,St. Louis,38.5376,-90.3121,1568
West Liberty,West Liberty,WV,,,Ohio,40.1648,-80.5972,1568
Cedar Hill,Cedar Hill,MO,,,Jefferson,38.3575,-90.6409,1568
Proctor,Proctor,VT,,,Rutland,43.6691,-73.0405,1568
Vinco,Vinco,PA,,,Cambria,40.41,-78.845,1567
Sharon,Sharon,WI,,,Walworth,42.5049,-88.7402,1567
Orfordville,Orfordville,WI,,,Rock,42.6294,-89.2572,1567
Crescent,Crescent,OK,,,Logan,35.9518,-97.5948,1567
Braddock Hills,Braddock Hills,PA,,,Allegheny,40.418,-79.863,1567
West Jefferson,West Jefferson,NC,,,Ashe,36.3938,-81.4898,1567
Corydon,Corydon,IA,,,Wayne,40.7577,-93.3175,1566
Freedom,Freedom,PA,,,Beaver,40.6848,-80.2532,1566
Taylorsville,Taylorsville,KY,,,Spencer,38.0368,-85.3333,1566
Ecru,Ecru,MS,,,Pontotoc,34.355,-89.0222,1566
Sleepy Hollow Lake,Sleepy Hollow Lake,NY,,,Greene,42.3034,-73.8086,1566
Clarendon,Clarendon,AR,,,Monroe,34.6936,-91.3062,1565
Brooklyn,Brooklyn,IA,,,Poweshiek,41.732,-92.445,1565
St. Georges,St. Georges,DE,,,New Castle,39.5606,-75.6514,1564
Langhorne,Langhorne,PA,,,Bucks,40.1777,-74.9212,1564
Granite,Granite,OK,,,Greer,34.956,-99.3692,1563
Canby,Canby,MN,,,Yellow Medicine,44.7158,-96.269,1563
Rapids,Rapids,NY,,,Niagara,43.0976,-78.644,1562
Westwood Shores,Westwood Shores,TX,,,Trinity,30.9376,-95.3254,1561
South Shore,South Shore,KY,,,Greenup,38.7224,-82.9647,1561
Onset,Onset,MA,,,Plymouth,41.7481,-70.667,1561
Penn State Erie,Penn State Erie,PA,,,Erie,42.1184,-79.9818,1561
Black Point-Green Point,Black Point-Green Point,CA,,,Marin,38.1121,-122.5194,1560
Bismarck,Bismarck,MO,,,St. Francois,37.7674,-90.6224,1560
Fort Deposit,Fort Deposit,AL,,,Lowndes,31.9863,-86.5664,1560
Wright-Patterson AFB,Wright-Patterson AFB,OH,,,Greene,39.8112,-84.0573,1560
Leona Valley,Leona Valley,CA,,,Los Angeles,34.6147,-118.299,1559
Sylvan Springs,Sylvan Springs,AL,,,Jefferson,33.5302,-87.0312,1559
Shreve,Shreve,OH,,,Wayne,40.6813,-82.0217,1559
Chenoa,Chenoa,IL,,,McLean,40.7389,-88.7259,1559
Remsenburg-Speonk,Remsenburg-Speonk,NY,,,Suffolk,40.8158,-72.7064,1559
Freeman,Freeman,SD,,,Hutchinson,43.3475,-97.4306,1558
Elk Rapids,Elk Rapids,MI,,,Antrim,44.8949,-85.4053,1558
Midway,Midway,FL,,,Seminole,28.7924,-81.2314,1558
Kingston,Kingston,NJ,,,Somerset,40.3838,-74.6122,1557
Wallis,Wallis,TX,,,Austin,29.6317,-96.0638,1557
Stewartville,Stewartville,AL,,,Coosa,33.0725,-86.2658,1557
Morris,Morris,OK,,,Okmulgee,35.6153,-95.8617,1557
Fox Chase,Fox Chase,PA,,,Berks,40.3952,-75.9634,1557
Del Rio,Del Rio,CA,,,Stanislaus,37.7432,-121.0084,1557
Glouster,Glouster,OH,,,Athens,39.5022,-82.0842,1556
Cresson,Cresson,TX,,,Hood,32.5299,-97.6154,1556
Del Rey Oaks,Del Rey Oaks,CA,,,Monterey,36.5913,-121.829,1556
Wagner,Wagner,SD,,,Charles Mix,43.0768,-98.2934,1555
Gouldtown,Gouldtown,NJ,,,Cumberland,39.4152,-75.1912,1555
Kaloko,Kaloko,HI,,,Hawaii,19.7216,-155.9505,1555
Stanfield,Stanfield,NC,,,Stanly,35.2337,-80.4303,1554
Twin Grove,Twin Grove,IL,,,McLean,40.4857,-89.0993,1554
Rawls Springs,Rawls Springs,MS,,,Forrest,31.3797,-89.3878,1554
Ackley,Ackley,IA,,,Hardin,42.5519,-93.0528,1554
Hooker,Hooker,OK,,,Texas,36.8613,-101.2162,1553
Point Venture,Point Venture,TX,,,Travis,30.3817,-98.001,1552
Trumansburg,Trumansburg,NY,,,Tompkins,42.541,-76.6618,1552
La Playa,La Playa,PR,,,Añasco,18.2865,-67.1868,1552
Springmont,Springmont,PA,,,Berks,40.3274,-76.0042,1552
Holstein,Holstein,IA,,,Ida,42.487,-95.5428,1552
Fair Grove,Fair Grove,MO,,,Greene,37.3833,-93.1522,1551
Goliad,Goliad,TX,,,Goliad,28.6708,-97.3917,1551
Dixon,Dixon,NM,,,Rio Arriba,36.1886,-105.8784,1551
Cactus Flats,Cactus Flats,AZ,,,Graham,32.7642,-109.7206,1550
McCamey,McCamey,TX,,,Upton,31.1325,-102.22,1550
Higganum,Higganum,CT,,,Lower Connecticut River Valley,41.4905,-72.558,1549
Golden's Bridge,Golden's Bridge,NY,,,Westchester,41.2878,-73.6682,1549
Advance,Advance,MO,,,Stoddard,37.1038,-89.912,1549
Greenville,Greenville,FL,,,Madison,30.4667,-83.6352,1549
Silver Lake,Silver Lake,KS,,,Shawnee,39.0994,-95.8563,1549
Avilla,Avilla,AR,,,Saline,34.7003,-92.5794,1549
Black Diamond,Black Diamond,FL,,,Citrus,28.9067,-82.4946,1549
Centre Hall,Centre Hall,PA,,,Centre,40.8448,-77.685,1548
State Center,State Center,IA,,,Marshall,42.0148,-93.1653,1548
Nooksack,Nooksack,WA,,,Whatcom,48.9276,-122.3186,1547
Grant Park,Grant Park,IL,,,Kankakee,41.2429,-87.6353,1547
Meridian,Meridian,TX,,,Bosque,31.9262,-97.6501,1546
Tennessee Ridge,Tennessee Ridge,TN,,,Houston,36.3194,-87.7631,1546
Phillips,Phillips,WI,,,Price,45.6958,-90.4018,1546
Crane,Crane,MO,,,Stone,36.9028,-93.5716,1545
Amboy,Amboy,WA,,,Clark,45.9122,-122.4796,1545
Edinburg,Edinburg,VA,,,Shenandoah,38.8235,-78.5634,1544
Advance,Advance,NC,,,Davie,35.9468,-80.4045,1544
John Day,John Day,OR,,,Grant,44.4181,-118.9563,1543
Winchester,Winchester,IL,,,Scott,39.6298,-90.456,1543
Westlake,Westlake,TX,,,Tarrant,32.9809,-97.2041,1543
Enterprise,Enterprise,UT,,,Washington,37.5717,-113.7431,1543
Bonneau Beach,Bonneau Beach,SC,,,Berkeley,33.3229,-79.99,1543
Princeton,Princeton,NC,,,Johnston,35.4671,-78.1613,1543
Chenoweth,Chenoweth,OR,,,Wasco,45.6206,-121.2363,1543
Tower City,Tower City,PA,,,Schuylkill,40.5884,-76.553,1542
Daniels,Daniels,WV,,,Raleigh,37.724,-81.1267,1542
Coburg,Coburg,OR,,,Lane,44.1394,-123.0588,1541
Cherryville,Cherryville,PA,,,Northampton,40.7549,-75.5309,1541
Minco,Minco,OK,,,Grady,35.3175,-97.9517,1540
Keystone Heights,Keystone Heights,FL,,,Clay,29.7812,-82.034,1539
Fountain Green,Fountain Green,UT,,,Sanpete,39.6281,-111.6413,1539
Garden City,Garden City,MO,,,Cass,38.563,-94.1959,1539
Wellman,Wellman,IA,,,Washington,41.4693,-91.8353,1539
Jamesport,Jamesport,NY,,,Suffolk,40.9546,-72.5807,1538
Ferndale,Ferndale,PA,,,Cambria,40.2883,-78.9179,1537
Belle,Belle,WV,,,Kanawha,38.2336,-81.5385,1537
Ucon,Ucon,ID,,,Bonneville,43.5936,-111.9594,1537
Roslyn Estates,Roslyn Estates,NY,,,Nassau,40.7937,-73.6612,1536
Pocahontas,Pocahontas,IA,,,Pocahontas,42.737,-94.666,1536
East Palatka,East Palatka,FL,,,Putnam,29.6502,-81.5997,1536
Biltmore Forest,Biltmore Forest,NC,,,Buncombe,35.5348,-82.5403,1536
Hill City,Hill City,KS,,,Graham,39.367,-99.846,1536
Yutan,Yutan,NE,,,Saunders,41.2431,-96.3959,1535
Chatham,Chatham,VA,,,Pittsylvania,36.8185,-79.3967,1535
Baker,Baker,MT,,,Fallon,46.364,-104.2741,1535
Benld,Benld,IL,,,Macoupin,39.093,-89.8023,1535
Scotland,Scotland,PA,,,Franklin,39.9697,-77.5844,1535
Red Lick,Red Lick,TX,,,Bowie,33.4766,-94.1686,1534
Cove Creek,Cove Creek,NC,,,Watauga,36.2763,-81.7829,1533
Curtice,Curtice,OH,,,Ottawa,41.616,-83.3743,1533
Avon,Avon,PA,,,Lebanon,40.3426,-76.3793,1532
Ahwahnee,Ahwahnee,CA,,,Madera,37.3654,-119.7166,1532
Wyoming,Wyoming,IL,,,Stark,41.0639,-89.7729,1532
Minneota,Minneota,MN,,,Lyon,44.5625,-95.9827,1531
Mont Alto,Mont Alto,PA,,,Franklin,39.8404,-77.5559,1531
Chapel Hill,Chapel Hill,TN,,,Marshall,35.6283,-86.697,1531
Big Timber,Big Timber,MT,,,Sweet Grass,45.8346,-109.9487,1530
Morrisville,Morrisville,NY,,,Madison,42.8987,-75.6448,1530
Utica,Utica,SC,,,Oconee,34.6764,-82.9252,1529
Cascade Locks,Cascade Locks,OR,,,Hood River,45.6763,-121.8719,1529
Southport,Southport,CT,,,Greater Bridgeport,41.135,-73.2873,1529
Elroy,Elroy,WI,,,Juneau,43.7419,-90.2704,1529
Bruceville-Eddy,Bruceville-Eddy,TX,,,McLennan,31.3105,-97.2477,1529
Port Sulphur,Port Sulphur,LA,,,Plaquemines,29.5046,-89.7206,1529
New Hope,New Hope,OR,,,Josephine,42.3693,-123.359,1529
Tatum,Tatum,TX,,,Rusk,32.3159,-94.5189,1528
Bethel,Bethel,NC,,,Pitt,35.8072,-77.3763,1528
Basin City,Basin City,WA,,,Franklin,46.589,-119.1566,1527
Gordonsville,Gordonsville,VA,,,Orange,38.136,-78.1879,1527
Harristown,Harristown,IL,,,Macon,39.8429,-89.0608,1526
Wellington,Wellington,UT,,,Carbon,39.5358,-110.7344,1526
Thomson,Thomson,IL,,,Carroll,41.9748,-90.1122,1526
Mound Bayou,Mound Bayou,MS,,,Bolivar,33.8808,-90.728,1526
Ferndale,Ferndale,CA,,,Humboldt,40.5781,-124.2612,1525
Tioga,Tioga,ND,,,Williams,48.3947,-102.9431,1525
Tome,Tome,NM,,,Valencia,34.739,-106.7251,1525
Ralls,Ralls,TX,,,Crosby,33.6788,-101.3846,1524
Leadwood,Leadwood,MO,,,St. Francois,37.8618,-90.5892,1524
Elmore,Elmore,OH,,,Ottawa,41.4708,-83.2911,1524
Castleton-on-Hudson,Castleton-on-Hudson,NY,,,Rensselaer,42.5332,-73.7491,1524
Nederland,Nederland,CO,,,Boulder,39.9633,-105.5071,1523
Bowman,Bowman,ND,,,Bowman,46.1843,-103.4029,1523
Ronceverte,Ronceverte,WV,,,Greenbrier,37.7503,-80.4715,1523
Douglass,Douglass,KS,,,Butler,37.5169,-97.0105,1523
Clyde,Clyde,NC,,,Haywood,35.533,-82.9108,1522
Runaway Bay,Runaway Bay,TX,,,Wise,33.1774,-97.8709,1522
Newark,Newark,AR,,,Independence,35.7076,-91.4434,1522
West Hills,West Hills,PA,,,Armstrong,40.8291,-79.5452,1522
Weldon,Weldon,NC,,,Halifax,36.4239,-77.613,1522
Lake LeAnn,Lake LeAnn,MI,,,Hillsdale,42.0599,-84.4309,1522
Dobson,Dobson,NC,,,Surry,36.3928,-80.7245,1521
Rutledge,Rutledge,TN,,,Grainger,36.2757,-83.5311,1521
New Fairview,New Fairview,TX,,,Wise,33.1124,-97.4456,1521
Stockton,Stockton,KS,,,Rooks,39.4251,-99.2764,1521
West Park,West Park,NJ,,,Cumberland,39.44,-75.2624,1521
Los Ranchos,Los Ranchos,CA,,,San Luis Obispo,35.2104,-120.6295,1521
Mechanicsville,Mechanicsville,MD,,,St. Mary's,38.4355,-76.7424,1521
Edgard,Edgard,LA,,,St. John the Baptist,30.0362,-90.546,1521
Panora,Panora,IA,,,Guthrie,41.6911,-94.3639,1520
Marmet,Marmet,WV,,,Kanawha,38.2458,-81.5711,1520
Heritage Pines,Heritage Pines,FL,,,Pasco,28.4267,-82.6254,1520
Gardendale,Gardendale,TX,,,Ector,32.0105,-102.3587,1520
Little Walnut Village,Little Walnut Village,NM,,,Grant,32.8257,-108.2811,1520
Dover Beaches South,Dover Beaches South,NJ,,,Ocean,39.9539,-74.0806,1520
Dunsmuir,Dunsmuir,CA,,,Siskiyou,41.2317,-122.2715,1519
Banner Hill,Banner Hill,TN,,,Unicoi,36.1223,-82.4203,1519
Glendale,Glendale,MS,,,Forrest,31.368,-89.3086,1519
Lake Telemark,Lake Telemark,NJ,,,Morris,40.961,-74.497,1519
Williamsville,Williamsville,IL,,,Sangamon,39.9548,-89.5468,1519
Coahoma,Coahoma,TX,,,Howard,32.2956,-101.3089,1519
Arnaudville,Arnaudville,LA,,,St. Landry,30.4023,-91.932,1518
Medicine Lodge,Medicine Lodge,KS,,,Barber,37.2851,-98.5812,1518
Cecilia,Cecilia,LA,,,St. Martin,30.3368,-91.8476,1517
Mountain Road,Mountain Road,VA,,,Halifax,36.7585,-78.989,1517
Glen Dale,Glen Dale,WV,,,Marshall,39.9466,-80.7565,1517
Decatur,Decatur,AR,,,Benton,36.3402,-94.4578,1516
Smethport,Smethport,PA,,,McKean,41.8075,-78.4439,1516
Weissport East,Weissport East,PA,,,Carbon,40.8369,-75.6864,1516
Mount Carroll,Mount Carroll,IL,,,Carroll,42.0948,-89.977,1515
Lumberton,Lumberton,MS,,,Lamar,31.0064,-89.4592,1515
Grayville,Grayville,IL,,,White,38.2554,-87.997,1515
Lake Sherwood,Lake Sherwood,CA,,,Ventura,34.134,-118.8804,1515
Augusta,Augusta,KY,,,Bracken,38.7723,-84.0003,1514
Morenci,Morenci,AZ,,,Greenlee,33.0539,-109.331,1514
DeLisle,DeLisle,MS,,,Harrison,30.3848,-89.2746,1514
Parks,Parks,AZ,,,Coconino,35.2939,-111.977,1514
Quinlan,Quinlan,TX,,,Hunt,32.909,-96.1312,1514
Sun Prairie,Sun Prairie,MT,,,Cascade,47.5386,-111.4918,1514
Serenada,Serenada,TX,,,Williamson,30.6948,-97.6959,1513
Cedar Ridge,Cedar Ridge,CA,,,Tuolumne,38.066,-120.2737,1513
Parachute,Parachute,CO,,,Garfield,39.4508,-108.0529,1513
Coto Norte,Coto Norte,PR,,,Manatí,18.4328,-66.4409,1513
Mount Pulaski,Mount Pulaski,IL,,,Logan,40.0102,-89.2839,1513
Del Rey,Del Rey,CA,,,Fresno,36.6565,-119.5981,1513
Shell Lake,Shell Lake,WI,,,Washburn,45.7322,-91.9033,1513
Absecon Highlands,Absecon Highlands,NJ,,,Atlantic,39.4409,-74.4735,1512
Baltic,Baltic,SD,,,Minnehaha,43.7603,-96.7371,1512
Rolling Hills,Rolling Hills,CA,,,Los Angeles,33.7601,-118.3471,1511
Powhatan Point,Powhatan Point,OH,,,Belmont,39.8625,-80.8098,1511
Warsaw,Warsaw,IL,,,Hancock,40.3509,-91.4277,1511
Watertown,Watertown,TN,,,Wilson,36.1007,-86.1394,1511
Franklin Furnace,Franklin Furnace,OH,,,Scioto,38.6114,-82.8439,1511
Lakeland,Lakeland,MN,,,Washington,44.9503,-92.77,1510
Sanborn,Sanborn,IA,,,O'Brien,43.1814,-95.6554,1510
Stamps,Stamps,AR,,,Lafayette,33.3568,-93.4955,1510
Morton,Morton,TX,,,Cochran,33.7248,-102.7593,1510
Lanark,Lanark,IL,,,Carroll,42.1019,-89.8336,1510
North Granby,North Granby,CT,,,Capitol,42.0152,-72.844,1510
Stearns,Stearns,KY,,,McCreary,36.6957,-84.4768,1509
Bayard,Bayard,NE,,,Morrill,41.7572,-103.323,1509
South Coventry,South Coventry,CT,,,Capitol,41.7731,-72.3084,1509
Cedar Glen Lakes,Cedar Glen Lakes,NJ,,,Ocean,39.9527,-74.3995,1509
Fairbank,Fairbank,IA,,,Buchanan,42.6401,-92.0477,1509
Epworth,Epworth,GA,,,Fannin,34.951,-84.3808,1509
Eagle River,Eagle River,WI,,,Vilas,45.925,-89.2561,1508
Weston,Weston,OH,,,Wood,41.3464,-83.7948,1508
Fife Heights,Fife Heights,WA,,,Pierce,47.2596,-122.346,1508
Bellefonte,Bellefonte,DE,,,New Castle,39.7668,-75.4982,1507
Cambridge,Cambridge,WI,,,Dane,43.0071,-89.0214,1507
Malta,Malta,IL,,,DeKalb,41.9291,-88.8669,1507
Madison,Madison,MN,,,Lac qui Parle,45.0127,-96.189,1507
Palmdale,Palmdale,PA,,,Dauphin,40.2962,-76.6234,1507
Astor,Astor,FL,,,Lake,29.1635,-81.5349,1507
Belleair Beach,Belleair Beach,FL,,,Pinellas,27.9242,-82.8359,1506
Susitna North,Susitna North,AK,,,Matanuska-Susitna,62.1281,-149.8593,1506
Cannelton,Cannelton,IN,,,Perry,37.9106,-86.7377,1506
Laguna Park,Laguna Park,TX,,,Bosque,31.8643,-97.3861,1506
Lorena,Lorena,TX,,,McLennan,31.3818,-97.2127,1506
Red Lake,Red Lake,MN,,,Beltrami,47.8701,-95.0059,1506
Intercourse,Intercourse,PA,,,Lancaster,40.0379,-76.1081,1506
Pepeekeo,Pepeekeo,HI,,,Hawaii,19.8325,-155.1056,1505
Wardsville,Wardsville,MO,,,Cole,38.4901,-92.1791,1505
Lakemont,Lakemont,PA,,,Blair,40.4642,-78.3922,1504
Mio,Mio,MI,,,Oscoda,44.6605,-84.1418,1504
Watson,Watson,LA,,,Livingston,30.5749,-90.9508,1503
Daleville,Daleville,IN,,,Delaware,40.1187,-85.5567,1503
Green Valley,Green Valley,SD,,,Pennington,44.039,-103.1116,1503
Key Vista,Key Vista,FL,,,Pasco,28.1946,-82.7703,1503
Chatmoss,Chatmoss,VA,,,Henry,36.6758,-79.7981,1503
Alpine,Alpine,NJ,,,Bergen,40.9616,-73.9198,1503
Callahan,Callahan,FL,,,Nassau,30.5655,-81.8319,1502
Boonville,Boonville,NC,,,Yadkin,36.234,-80.7093,1502
Warm Springs,Warm Springs,CA,,,Riverside,33.7067,-117.3343,1502
Princeville,Princeville,NC,,,Edgecombe,35.8861,-77.5194,1502
Fall Creek,Fall Creek,WI,,,Eau Claire,44.7639,-91.2783,1502
Rose Hill,Rose Hill,NC,,,Duplin,34.8261,-78.0259,1501
Saxapahaw,Saxapahaw,NC,,,Alamance,35.9489,-79.321,1501
Monument Hills,Monument Hills,CA,,,Yolo,38.6641,-121.8754,1500
Oakland,Oakland,IA,,,Pottawattamie,41.3115,-95.3951,1500
Antón Ruíz,Anton Ruiz,PR,,,Humacao,18.1883,-65.8079,1500
Cresson,Cresson,PA,,,Cambria,40.4626,-78.5866,1499
Spring Green,Spring Green,WI,,,Sauk,43.1776,-90.0688,1499
Crandon,Crandon,WI,,,Forest,45.5686,-88.8973,1499
West Conshohocken,West Conshohocken,PA,,,Montgomery,40.0702,-75.3188,1499
Slater,Slater,IA,,,Story,41.8807,-93.6911,1498
Catawissa,Catawissa,PA,,,Columbia,40.9531,-76.4604,1498
Franklin,Franklin,TX,,,Robertson,31.025,-96.4876,1498
Chesterfield,Chesterfield,SC,,,Chesterfield,34.733,-80.0778,1497
Lake Lorelei,Lake Lorelei,OH,,,Brown,39.1875,-83.9715,1497
Woodville,Woodville,WI,,,St. Croix,44.9483,-92.2851,1497
Clara City,Clara City,MN,,,Chippewa,44.9576,-95.3671,1497
Kirkland,Kirkland,IL,,,DeKalb,42.0905,-88.849,1497
Glenmoor,Glenmoor,OH,,,Columbiana,40.6639,-80.6133,1497
Cane Savannah,Cane Savannah,SC,,,Sumter,33.8923,-80.4396,1497
LaCoste,LaCoste,TX,,,Medina,29.31,-98.8116,1497
Osborne,Osborne,KS,,,Osborne,39.4404,-98.6994,1496
Whiting,Whiting,WI,,,Portage,44.4907,-89.56,1496
Mancelona,Mancelona,MI,,,Antrim,44.9024,-85.0613,1496
Upper Fruitland,Upper Fruitland,NM,,,San Juan,36.7204,-108.3236,1496
McConnellstown,McConnellstown,PA,,,Huntingdon,40.4643,-78.067,1496
Lakeside,Lakeside,TX,,,Tarrant,32.8222,-97.4867,1495
Cadott,Cadott,WI,,,Chippewa,44.9502,-91.1532,1495
Kyle,Kyle,SD,,,Oglala Lakota,43.4245,-102.1801,1495
Saunders Lake,Saunders Lake,OR,,,Coos,43.5214,-124.211,1495
Covelo,Covelo,CA,,,Mendocino,39.8025,-123.2499,1495
Mineville,Mineville,NY,,,Essex,44.0933,-73.5246,1495
Random Lake,Random Lake,WI,,,Sheboygan,43.5541,-87.9548,1494
Spencer,Spencer,TN,,,Van Buren,35.7393,-85.456,1494
West Myerstown,West Myerstown,PA,,,Lebanon,40.3707,-76.3234,1493
West Baraboo,West Baraboo,WI,,,Sauk,43.4815,-89.7718,1493
Avon,Avon,MN,,,Stearns,45.61,-94.4618,1493
Lexington,Lexington,TX,,,Lee,30.4148,-97.0094,1493
Eagle Butte,Eagle Butte,SD,,,Ziebach,44.9939,-101.231,1492
Bonduel,Bonduel,WI,,,Shawano,44.7383,-88.4476,1492
Brooklyn Heights,Brooklyn Heights,OH,,,Cuyahoga,41.418,-81.6681,1492
Hubbard,Hubbard,TX,,,Hill,31.847,-96.8003,1492
Virginia,Virginia,IL,,,Cass,39.9524,-90.2108,1491
Woodbury Center,Woodbury Center,CT,,,Naugatuck Valley,41.5439,-73.2048,1491
Julian,Julian,CA,,,San Diego,33.0735,-116.5889,1491
Tok,Tok,AK,,,Southeast Fairbanks,63.329,-143.0379,1490
Vernon Center,Vernon Center,NJ,,,Sussex,41.1874,-74.5015,1490
Bovina,Bovina,TX,,,Parmer,34.5156,-102.8848,1490
Snead,Snead,AL,,,Blount,34.1162,-86.3902,1490
Palmarejo,Palmarejo,PR,,,Corozal,18.3149,-66.2925,1490
Collings Lakes,Collings Lakes,NJ,,,Atlantic,39.5939,-74.8821,1489
Boyd,Boyd,TX,,,Wise,33.0843,-97.5632,1488
Olive Hill,Olive Hill,KY,,,Carter,38.3037,-83.1682,1488
Diablo Grande,Diablo Grande,CA,,,Stanislaus,37.4009,-121.2629,1488
Lake Lure,Lake Lure,NC,,,Rutherford,35.4404,-82.2065,1488
Mabscott,Mabscott,WV,,,Raleigh,37.769,-81.2133,1488
North Charleroi,North Charleroi,PA,,,Washington,40.15,-79.9084,1488
Keshena,Keshena,WI,,,Menominee,44.8697,-88.6002,1487
Kenton,Kenton,TN,,,Gibson,36.2021,-89.0155,1487
Lone Jack,Lone Jack,MO,,,Jackson,38.8706,-94.1852,1487
Helena,Helena,OK,,,Alfalfa,36.5463,-98.2718,1487
Quincy,Quincy,MI,,,Branch,41.9424,-84.8826,1487
Laurium,Laurium,MI,,,Houghton,47.2351,-88.4382,1486
Belle Plaine,Belle Plaine,KS,,,Sumner,37.3934,-97.2795,1486
Montague,Montague,CA,,,Siskiyou,41.7275,-122.5302,1486
Barneveld,Barneveld,WI,,,Iowa,43.0117,-89.8969,1485
Forest Meadows,Forest Meadows,CA,,,Calaveras,38.1717,-120.399,1485
Durand,Durand,IL,,,Winnebago,42.4338,-89.3268,1485
La Alianza,La Alianza,PR,,,Arecibo,18.395,-66.5975,1484
Marks,Marks,MS,,,Quitman,34.2535,-90.2723,1483
Perryopolis,Perryopolis,PA,,,Fayette,40.0869,-79.7526,1483
Coldstream,Coldstream,OH,,,Hamilton,39.0479,-84.3475,1483
Park River,Park River,ND,,,Walsh,48.391,-97.7425,1483
Lusk,Lusk,WY,,,Niobrara,42.7613,-104.4584,1482
Springfield,Springfield,CO,,,Baca,37.405,-102.6189,1482
Elmore,Elmore,AL,,,Elmore,32.5552,-86.3425,1482
Baywood Park,Baywood Park,CA,,,San Mateo,37.5292,-122.3417,1481
Parsons,Parsons,WV,,,Tucker,39.0942,-79.6785,1481
Glide,Glide,OR,,,Douglas,43.3029,-123.0666,1481
Wedgefield,Wedgefield,SC,,,Sumter,33.883,-80.5156,1480
Palm Shores,Palm Shores,FL,,,Brevard,28.1919,-80.6594,1479
Glencoe,Glencoe,FL,,,Volusia,29.0005,-80.9604,1479
Brownsboro,Brownsboro,TX,,,Henderson,32.2984,-95.6131,1479
Lakeshire,Lakeshire,MO,,,St. Louis,38.54,-90.3384,1478
Avalon,Avalon,NJ,,,Cape May,39.0906,-74.7356,1478
Battle Creek,Battle Creek,NE,,,Madison,41.9981,-97.5994,1478
Legend Lake,Legend Lake,WI,,,Menominee,44.8909,-88.544,1478
Tarkio,Tarkio,MO,,,Atchison,40.443,-95.3835,1478
Weber City,Weber City,VA,,,Scott,36.6236,-82.5632,1478
Clintwood,Clintwood,VA,,,Dickenson,37.1507,-82.4573,1478
Munday,Munday,TX,,,Knox,33.4471,-99.624,1478
Fredericksburg,Fredericksburg,PA,,,Lebanon,40.4441,-76.4377,1478
Maunabo,Maunabo,PR,,,Maunabo,18.0056,-65.9009,1478
Independence,Independence,WI,,,Trempealeau,44.3328,-91.4172,1477
Sundown,Sundown,TX,,,Hockley,33.4576,-102.4908,1477
Samson,Samson,AL,,,Geneva,31.1124,-86.0462,1477
Belle,Belle,MO,,,Maries,38.2848,-91.7217,1476
Beesleys Point,Beesleys Point,NJ,,,Cape May,39.2777,-74.6333,1476
Nescopeck,Nescopeck,PA,,,Luzerne,41.053,-76.2123,1475
Tyhee,Tyhee,ID,,,Bannock,42.9552,-112.4561,1475
Lannon,Lannon,WI,,,Waukesha,43.1521,-88.1605,1475
Ruch,Ruch,OR,,,Jackson,42.2314,-123.0403,1475
Ringgold,Ringgold,LA,,,Bienville,32.3261,-93.2836,1475
Mount Airy,Mount Airy,GA,,,Habersham,34.5221,-83.4976,1475
East Vineland,East Vineland,NJ,,,Atlantic,39.4805,-74.9158,1475
Brookside Village,Brookside Village,TX,,,Brazoria,29.5908,-95.3179,1474
Lenox,Lenox,IA,,,Taylor,40.8835,-94.5583,1474
King,King,WI,,,Waupaca,44.3402,-89.1228,1474
